name,title,default_crs,bbox_raw
datafinder.stats.govt.nz:layer-111198,Urban Rural 2023 (generalised),urn:ogc:def:crs:EPSG::2193,"<ns0:WGS84BoundingBox xmlns:ns0=""http://www.opengis.net/ows/1.1""><ns0:LowerCorner>166.09999990000003 -47.72404667302573</ns0:LowerCorner><ns0:UpperCorner>184.5000001 -33.95849699963594</ns0:UpperCorner></ns0:WGS84BoundingBox>"
datafinder.stats.govt.nz:layer-111200,Functional Urban Area 2023 Clipped (generalised),urn:ogc:def:crs:EPSG::2193,"<ns0:WGS84BoundingBox xmlns:ns0=""http://www.opengis.net/ows/1.1""><ns0:LowerCorner>166.39999990000004 -47.28999358208071</ns0:LowerCorner><ns0:UpperCorner>183.9000001 -34.129634547015215</ns0:UpperCorner></ns0:WGS84BoundingBox>"
datafinder.stats.govt.nz:layer-111202,Statistical Area 3 2023 (generalised),urn:ogc:def:crs:EPSG::2193,"<ns0:WGS84BoundingBox xmlns:ns0=""http://www.opengis.net/ows/1.1""><ns0:LowerCorner>166.09999990000003 -47.72404667302573</ns0:LowerCorner><ns0:UpperCorner>184.5000001 -33.95849699963594</ns0:UpperCorner></ns0:WGS84BoundingBox>"
datafinder.stats.govt.nz:layer-111204,Statistical Area 3 2023 Clipped (generalised),urn:ogc:def:crs:EPSG::2193,"<ns0:WGS84BoundingBox xmlns:ns0=""http://www.opengis.net/ows/1.1""><ns0:LowerCorner>166.39999990000004 -47.28999358208071</ns0:LowerCorner><ns0:UpperCorner>183.9000001 -34.129634547015215</ns0:UpperCorner></ns0:WGS84BoundingBox>"
datafinder.stats.govt.nz:layer-111206,Statistical Area 2 2023 Clipped (generalised),urn:ogc:def:crs:EPSG::2193,"<ns0:WGS84BoundingBox xmlns:ns0=""http://www.opengis.net/ows/1.1""><ns0:LowerCorner>166.39999990000004 -47.28999358208071</ns0:LowerCorner><ns0:UpperCorner>183.9000001 -34.129634547015215</ns0:UpperCorner></ns0:WGS84BoundingBox>"
datafinder.stats.govt.nz:layer-111208,Statistical Area 1 2023 (generalised),urn:ogc:def:crs:EPSG::2193,"<ns0:WGS84BoundingBox xmlns:ns0=""http://www.opengis.net/ows/1.1""><ns0:LowerCorner>166.09999990000003 -47.72404667302573</ns0:LowerCorner><ns0:UpperCorner>184.5000001 -33.95849699963594</ns0:UpperCorner></ns0:WGS84BoundingBox>"
datafinder.stats.govt.nz:layer-111209,Statistical Area 1 2023 Clipped (generalised),urn:ogc:def:crs:EPSG::2193,"<ns0:WGS84BoundingBox xmlns:ns0=""http://www.opengis.net/ows/1.1""><ns0:LowerCorner>166.39999990000004 -47.28999358208071</ns0:LowerCorner><ns0:UpperCorner>183.9000001 -34.129634547015215</ns0:UpperCorner></ns0:WGS84BoundingBox>"
datafinder.stats.govt.nz:layer-111211,Statistical Area 2 2023 (Centroid True),urn:ogc:def:crs:EPSG::2193,"<ns0:WGS84BoundingBox xmlns:ns0=""http://www.opengis.net/ows/1.1""><ns0:LowerCorner>166.89999990000004 -46.98520377296841</ns0:LowerCorner><ns0:UpperCorner>183.6000001 -34.15981567490804</ns0:UpperCorner></ns0:WGS84BoundingBox>"
datafinder.stats.govt.nz:layer-111212,Statistical Area 1 2023 (Centroid Inside),urn:ogc:def:crs:EPSG::2193,"<ns0:WGS84BoundingBox xmlns:ns0=""http://www.opengis.net/ows/1.1""><ns0:LowerCorner>166.4999999 -46.94043710612615</ns0:LowerCorner><ns0:UpperCorner>184.1000001 -34.15653324804252</ns0:UpperCorner></ns0:WGS84BoundingBox>"
datafinder.stats.govt.nz:layer-111213,Statistical Area 1 2023 (Centroid True),urn:ogc:def:crs:EPSG::2193,"<ns0:WGS84BoundingBox xmlns:ns0=""http://www.opengis.net/ows/1.1""><ns0:LowerCorner>166.59999990000003 -46.986429754983</ns0:LowerCorner><ns0:UpperCorner>183.8000001 -34.15981567490804</ns0:UpperCorner></ns0:WGS84BoundingBox>"
datafinder.stats.govt.nz:layer-111218,Statistical Area 2 Higher Geographies 2023 (generalised),urn:ogc:def:crs:EPSG::2193,"<ns0:WGS84BoundingBox xmlns:ns0=""http://www.opengis.net/ows/1.1""><ns0:LowerCorner>166.09999990000003 -47.72404667302573</ns0:LowerCorner><ns0:UpperCorner>184.5000001 -33.95849699963594</ns0:UpperCorner></ns0:WGS84BoundingBox>"
datafinder.stats.govt.nz:layer-111219,Meshblock 2023 (Centroid True),urn:ogc:def:crs:EPSG::2193,"<ns0:WGS84BoundingBox xmlns:ns0=""http://www.opengis.net/ows/1.1""><ns0:LowerCorner>166.4999999 -47.24054477284538</ns0:LowerCorner><ns0:UpperCorner>183.8000001 -34.15981567490804</ns0:UpperCorner></ns0:WGS84BoundingBox>"
datafinder.stats.govt.nz:layer-111220,Statistical Area 2 2023 (Centroid Inside),urn:ogc:def:crs:EPSG::2193,"<ns0:WGS84BoundingBox xmlns:ns0=""http://www.opengis.net/ows/1.1""><ns0:LowerCorner>166.69999990000005 -46.94043710612615</ns0:LowerCorner><ns0:UpperCorner>184.1000001 -34.15653324804252</ns0:UpperCorner></ns0:WGS84BoundingBox>"
datafinder.stats.govt.nz:layer-111221,Meshblock 2023 (Centroid Inside),urn:ogc:def:crs:EPSG::2193,"<ns0:WGS84BoundingBox xmlns:ns0=""http://www.opengis.net/ows/1.1""><ns0:LowerCorner>166.39999990000004 -47.45213221097411</ns0:LowerCorner><ns0:UpperCorner>184.1000001 -34.15653324804252</ns0:UpperCorner></ns0:WGS84BoundingBox>"
datafinder.stats.govt.nz:layer-111223,Meshblock 2023 Clipped (generalised),urn:ogc:def:crs:EPSG::2193,"<ns0:WGS84BoundingBox xmlns:ns0=""http://www.opengis.net/ows/1.1""><ns0:LowerCorner>166.39999990000004 -47.28999358208071</ns0:LowerCorner><ns0:UpperCorner>183.9000001 -34.129634547015215</ns0:UpperCorner></ns0:WGS84BoundingBox>"
datafinder.stats.govt.nz:layer-111224,Meshblock Higher Geographies 2023 (generalised),urn:ogc:def:crs:EPSG::2193,"<ns0:WGS84BoundingBox xmlns:ns0=""http://www.opengis.net/ows/1.1""><ns0:LowerCorner>166.09999990000003 -47.72404667302573</ns0:LowerCorner><ns0:UpperCorner>184.5000001 -33.95849699963594</ns0:UpperCorner></ns0:WGS84BoundingBox>"
datafinder.stats.govt.nz:layer-111225,Meshblock Higher Geographies 2023 (high definition),urn:ogc:def:crs:EPSG::2193,"<ns0:WGS84BoundingBox xmlns:ns0=""http://www.opengis.net/ows/1.1""><ns0:LowerCorner>166.09999990000003 -47.72404667302573</ns0:LowerCorner><ns0:UpperCorner>184.5000001 -33.95849699963594</ns0:UpperCorner></ns0:WGS84BoundingBox>"
datafinder.stats.govt.nz:layer-111227,Statistical Area 2 2023 (generalised),urn:ogc:def:crs:EPSG::2193,"<ns0:WGS84BoundingBox xmlns:ns0=""http://www.opengis.net/ows/1.1""><ns0:LowerCorner>166.09999990000003 -47.72404667302573</ns0:LowerCorner><ns0:UpperCorner>184.5000001 -33.95849699963594</ns0:UpperCorner></ns0:WGS84BoundingBox>"
datafinder.stats.govt.nz:layer-111228,Meshblock 2023 (generalised),urn:ogc:def:crs:EPSG::2193,"<ns0:WGS84BoundingBox xmlns:ns0=""http://www.opengis.net/ows/1.1""><ns0:LowerCorner>166.09999990000003 -47.72404667302573</ns0:LowerCorner><ns0:UpperCorner>184.5000001 -33.95849699963594</ns0:UpperCorner></ns0:WGS84BoundingBox>"
datafinder.stats.govt.nz:layer-111235,Statistical Area 3 Higher Geographies 2023 (generalised),urn:ogc:def:crs:EPSG::2193,"<ns0:WGS84BoundingBox xmlns:ns0=""http://www.opengis.net/ows/1.1""><ns0:LowerCorner>166.09999990000003 -47.72404667302573</ns0:LowerCorner><ns0:UpperCorner>184.5000001 -33.95849699963594</ns0:UpperCorner></ns0:WGS84BoundingBox>"
datafinder.stats.govt.nz:layer-111237,Statistical Area 1 Higher Geographies 2023 (generalised),urn:ogc:def:crs:EPSG::2193,"<ns0:WGS84BoundingBox xmlns:ns0=""http://www.opengis.net/ows/1.1""><ns0:LowerCorner>166.09999990000003 -47.72404667302573</ns0:LowerCorner><ns0:UpperCorner>184.5000001 -33.95849699963594</ns0:UpperCorner></ns0:WGS84BoundingBox>"
datafinder.stats.govt.nz:layer-111270,Functional Urban Area 2023 (generalised),urn:ogc:def:crs:EPSG::2193,"<ns0:WGS84BoundingBox xmlns:ns0=""http://www.opengis.net/ows/1.1""><ns0:LowerCorner>166.09999990000003 -47.72404667302573</ns0:LowerCorner><ns0:UpperCorner>184.5000001 -33.95849699963594</ns0:UpperCorner></ns0:WGS84BoundingBox>"
datafinder.stats.govt.nz:layer-113941,Regional Tourism Organisation Areas 2023 Clipped,urn:ogc:def:crs:EPSG::2193,"<ns0:WGS84BoundingBox xmlns:ns0=""http://www.opengis.net/ows/1.1""><ns0:LowerCorner>166.39999990000004 -47.28999358208071</ns0:LowerCorner><ns0:UpperCorner>183.9000001 -34.129634547015215</ns0:UpperCorner></ns0:WGS84BoundingBox>"
datafinder.stats.govt.nz:layer-113949,Meshblock with Regional Tourism Organisation Areas 2023,urn:ogc:def:crs:EPSG::2193,"<ns0:WGS84BoundingBox xmlns:ns0=""http://www.opengis.net/ows/1.1""><ns0:LowerCorner>166.09999990000003 -47.72404667302573</ns0:LowerCorner><ns0:UpperCorner>184.5000001 -33.95849699963594</ns0:UpperCorner></ns0:WGS84BoundingBox>"
datafinder.stats.govt.nz:layer-113950,Regional Tourism Organisation Areas 2023,urn:ogc:def:crs:EPSG::2193,"<ns0:WGS84BoundingBox xmlns:ns0=""http://www.opengis.net/ows/1.1""><ns0:LowerCorner>166.09999990000003 -47.72404667302573</ns0:LowerCorner><ns0:UpperCorner>184.5000001 -33.95849699963594</ns0:UpperCorner></ns0:WGS84BoundingBox>"
datafinder.stats.govt.nz:layer-115044,"New Zealand Grid 250 metre, 2023",urn:ogc:def:crs:EPSG::2193,"<ns0:WGS84BoundingBox xmlns:ns0=""http://www.opengis.net/ows/1.1""><ns0:LowerCorner>166.09999990000003 -47.726046996545776</ns0:LowerCorner><ns0:UpperCorner>184.6000001 -33.95734800949411</ns0:UpperCorner></ns0:WGS84BoundingBox>"
datafinder.stats.govt.nz:layer-115045,"New Zealand Grid 500 metre, 2023",urn:ogc:def:crs:EPSG::2193,"<ns0:WGS84BoundingBox xmlns:ns0=""http://www.opengis.net/ows/1.1""><ns0:LowerCorner>166.09999990000003 -47.72843687448122</ns0:LowerCorner><ns0:UpperCorner>184.6000001 -33.955074957459104</ns0:UpperCorner></ns0:WGS84BoundingBox>"
datafinder.stats.govt.nz:layer-115046,"New Zealand Grid 1 kilometre, 2023",urn:ogc:def:crs:EPSG::2193,"<ns0:WGS84BoundingBox xmlns:ns0=""http://www.opengis.net/ows/1.1""><ns0:LowerCorner>166.09999990000003 -47.72992758375049</ns0:LowerCorner><ns0:UpperCorner>184.6000001 -33.950528449147214</ns0:UpperCorner></ns0:WGS84BoundingBox>"
datafinder.stats.govt.nz:layer-115225,Meshblock 2024,urn:ogc:def:crs:EPSG::2193,"<ns0:WGS84BoundingBox xmlns:ns0=""http://www.opengis.net/ows/1.1""><ns0:LowerCorner>166.09999990000003 -47.72404667302573</ns0:LowerCorner><ns0:UpperCorner>184.5000001 -33.95849699963594</ns0:UpperCorner></ns0:WGS84BoundingBox>"
datafinder.stats.govt.nz:layer-115226,Meshblock Higher Geographies 2024,urn:ogc:def:crs:EPSG::2193,"<ns0:WGS84BoundingBox xmlns:ns0=""http://www.opengis.net/ows/1.1""><ns0:LowerCorner>166.09999990000003 -47.72404667302573</ns0:LowerCorner><ns0:UpperCorner>184.5000001 -33.95849699963594</ns0:UpperCorner></ns0:WGS84BoundingBox>"
datafinder.stats.govt.nz:layer-117593,2023 Census population change by territorial authority local board,urn:ogc:def:crs:EPSG::2193,"<ns0:WGS84BoundingBox xmlns:ns0=""http://www.opengis.net/ows/1.1""><ns0:LowerCorner>166.09999990000003 -47.72404667302573</ns0:LowerCorner><ns0:UpperCorner>184.5000001 -33.95849699963594</ns0:UpperCorner></ns0:WGS84BoundingBox>"
datafinder.stats.govt.nz:layer-117597,2023 Census population change by regional council,urn:ogc:def:crs:EPSG::2193,"<ns0:WGS84BoundingBox xmlns:ns0=""http://www.opengis.net/ows/1.1""><ns0:LowerCorner>166.09999990000003 -47.72404667302573</ns0:LowerCorner><ns0:UpperCorner>184.5000001 -33.95849699963594</ns0:UpperCorner></ns0:WGS84BoundingBox>"
datafinder.stats.govt.nz:layer-117600,2023 Census Māori descent population change by regional council,urn:ogc:def:crs:EPSG::2193,"<ns0:WGS84BoundingBox xmlns:ns0=""http://www.opengis.net/ows/1.1""><ns0:LowerCorner>166.09999990000003 -47.72404667302573</ns0:LowerCorner><ns0:UpperCorner>184.5000001 -33.95849699963594</ns0:UpperCorner></ns0:WGS84BoundingBox>"
datafinder.stats.govt.nz:layer-117601,2023 Census Māori descent population change by territorial authority local board,urn:ogc:def:crs:EPSG::2193,"<ns0:WGS84BoundingBox xmlns:ns0=""http://www.opengis.net/ows/1.1""><ns0:LowerCorner>166.09999990000003 -47.72404667302573</ns0:LowerCorner><ns0:UpperCorner>184.5000001 -33.95849699963594</ns0:UpperCorner></ns0:WGS84BoundingBox>"
datafinder.stats.govt.nz:layer-117618,2023 Census population change by age group and regional council,urn:ogc:def:crs:EPSG::2193,"<ns0:WGS84BoundingBox xmlns:ns0=""http://www.opengis.net/ows/1.1""><ns0:LowerCorner>166.09999990000003 -47.72404667302573</ns0:LowerCorner><ns0:UpperCorner>184.5000001 -33.95849699963594</ns0:UpperCorner></ns0:WGS84BoundingBox>"
datafinder.stats.govt.nz:layer-117625,2023 Census population change by age group and territorial authority local board,urn:ogc:def:crs:EPSG::2193,"<ns0:WGS84BoundingBox xmlns:ns0=""http://www.opengis.net/ows/1.1""><ns0:LowerCorner>166.09999990000003 -47.72404667302573</ns0:LowerCorner><ns0:UpperCorner>184.5000001 -33.95849699963594</ns0:UpperCorner></ns0:WGS84BoundingBox>"
datafinder.stats.govt.nz:layer-117643,2023 Census population change by ethnic group and regional council,urn:ogc:def:crs:EPSG::2193,"<ns0:WGS84BoundingBox xmlns:ns0=""http://www.opengis.net/ows/1.1""><ns0:LowerCorner>166.09999990000003 -47.72404667302573</ns0:LowerCorner><ns0:UpperCorner>184.5000001 -33.95849699963594</ns0:UpperCorner></ns0:WGS84BoundingBox>"
datafinder.stats.govt.nz:layer-117653,2023 Census population change by ethnic group and territorial authority local board,urn:ogc:def:crs:EPSG::2193,"<ns0:WGS84BoundingBox xmlns:ns0=""http://www.opengis.net/ows/1.1""><ns0:LowerCorner>166.09999990000003 -47.72404667302573</ns0:LowerCorner><ns0:UpperCorner>184.5000001 -33.95849699963594</ns0:UpperCorner></ns0:WGS84BoundingBox>"
datafinder.stats.govt.nz:layer-119473,2023 Census Māori descent population change by statistical area 2,urn:ogc:def:crs:EPSG::2193,"<ns0:WGS84BoundingBox xmlns:ns0=""http://www.opengis.net/ows/1.1""><ns0:LowerCorner>166.09999990000003 -47.72404667302573</ns0:LowerCorner><ns0:UpperCorner>184.5000001 -33.95849699963594</ns0:UpperCorner></ns0:WGS84BoundingBox>"
datafinder.stats.govt.nz:layer-119478,2023 Census population change by statistical area 2,urn:ogc:def:crs:EPSG::2193,"<ns0:WGS84BoundingBox xmlns:ns0=""http://www.opengis.net/ows/1.1""><ns0:LowerCorner>166.09999990000003 -47.72404667302573</ns0:LowerCorner><ns0:UpperCorner>184.5000001 -33.95849699963594</ns0:UpperCorner></ns0:WGS84BoundingBox>"
datafinder.stats.govt.nz:layer-119479,2023 Census population change by age group and statistical area 2,urn:ogc:def:crs:EPSG::2193,"<ns0:WGS84BoundingBox xmlns:ns0=""http://www.opengis.net/ows/1.1""><ns0:LowerCorner>166.09999990000003 -47.72404667302573</ns0:LowerCorner><ns0:UpperCorner>184.5000001 -33.95849699963594</ns0:UpperCorner></ns0:WGS84BoundingBox>"
datafinder.stats.govt.nz:layer-119480,2023 Census change in occupied and unoccupied private dwellings by regional council,urn:ogc:def:crs:EPSG::2193,"<ns0:WGS84BoundingBox xmlns:ns0=""http://www.opengis.net/ows/1.1""><ns0:LowerCorner>166.09999990000003 -47.72404667302573</ns0:LowerCorner><ns0:UpperCorner>184.5000001 -33.95849699963594</ns0:UpperCorner></ns0:WGS84BoundingBox>"
datafinder.stats.govt.nz:layer-119481,2023 Census change in occupied and unoccupied private dwellings by statistical area 2,urn:ogc:def:crs:EPSG::2193,"<ns0:WGS84BoundingBox xmlns:ns0=""http://www.opengis.net/ows/1.1""><ns0:LowerCorner>166.09999990000003 -47.72404667302573</ns0:LowerCorner><ns0:UpperCorner>184.5000001 -33.95849699963594</ns0:UpperCorner></ns0:WGS84BoundingBox>"
datafinder.stats.govt.nz:layer-119482,2023 Census change in occupied and unoccupied private dwellings by territorial authority local board,urn:ogc:def:crs:EPSG::2193,"<ns0:WGS84BoundingBox xmlns:ns0=""http://www.opengis.net/ows/1.1""><ns0:LowerCorner>166.09999990000003 -47.72404667302573</ns0:LowerCorner><ns0:UpperCorner>184.5000001 -33.95849699963594</ns0:UpperCorner></ns0:WGS84BoundingBox>"
datafinder.stats.govt.nz:layer-119483,2023 Census population change by ethnic group and statistical area 2,urn:ogc:def:crs:EPSG::2193,"<ns0:WGS84BoundingBox xmlns:ns0=""http://www.opengis.net/ows/1.1""><ns0:LowerCorner>166.09999990000003 -47.72404667302573</ns0:LowerCorner><ns0:UpperCorner>184.5000001 -33.95849699963594</ns0:UpperCorner></ns0:WGS84BoundingBox>"
datafinder.stats.govt.nz:layer-119709,New Zealand Estimated Resident Population Grid 250 metre,urn:ogc:def:crs:EPSG::2193,"<ns0:WGS84BoundingBox xmlns:ns0=""http://www.opengis.net/ows/1.1""><ns0:LowerCorner>166.39999990000004 -46.91118378084802</ns0:LowerCorner><ns0:UpperCorner>183.9000001 -34.42246654915947</ns0:UpperCorner></ns0:WGS84BoundingBox>"
datafinder.stats.govt.nz:layer-119989,New Zealand Estimated Resident Population Grid 1 kilometre,urn:ogc:def:crs:EPSG::2193,"<ns0:WGS84BoundingBox xmlns:ns0=""http://www.opengis.net/ows/1.1""><ns0:LowerCorner>166.39999990000004 -46.91384221013243</ns0:LowerCorner><ns0:UpperCorner>183.9000001 -34.42203104591819</ns0:UpperCorner></ns0:WGS84BoundingBox>"
datafinder.stats.govt.nz:layer-120026,New Zealand Estimated Resident Population Grid 500 metre,urn:ogc:def:crs:EPSG::2193,"<ns0:WGS84BoundingBox xmlns:ns0=""http://www.opengis.net/ows/1.1""><ns0:LowerCorner>166.39999990000004 -46.91356436122045</ns0:LowerCorner><ns0:UpperCorner>183.9000001 -34.422466414412185</ns0:UpperCorner></ns0:WGS84BoundingBox>"
datafinder.stats.govt.nz:layer-120759,2023 Census totals by topic for dwellings by statistical area 1,urn:ogc:def:crs:EPSG::2193,"<ns0:WGS84BoundingBox xmlns:ns0=""http://www.opengis.net/ows/1.1""><ns0:LowerCorner>166.09999990000003 -47.72404667302573</ns0:LowerCorner><ns0:UpperCorner>184.5000001 -33.95849699963594</ns0:UpperCorner></ns0:WGS84BoundingBox>"
datafinder.stats.govt.nz:layer-120760,2023 Census totals by topic for families and extended families by statistical area 1,urn:ogc:def:crs:EPSG::2193,"<ns0:WGS84BoundingBox xmlns:ns0=""http://www.opengis.net/ows/1.1""><ns0:LowerCorner>166.09999990000003 -47.72404667302573</ns0:LowerCorner><ns0:UpperCorner>184.5000001 -33.95849699963594</ns0:UpperCorner></ns0:WGS84BoundingBox>"
datafinder.stats.govt.nz:layer-120765,2023 Census totals by topic for households by statistical area 1,urn:ogc:def:crs:EPSG::2193,"<ns0:WGS84BoundingBox xmlns:ns0=""http://www.opengis.net/ows/1.1""><ns0:LowerCorner>166.09999990000003 -47.72404667302573</ns0:LowerCorner><ns0:UpperCorner>184.5000001 -33.95849699963594</ns0:UpperCorner></ns0:WGS84BoundingBox>"
datafinder.stats.govt.nz:layer-120766,2023 Census totals by topic for individuals by statistical area 1 – part 1,urn:ogc:def:crs:EPSG::2193,"<ns0:WGS84BoundingBox xmlns:ns0=""http://www.opengis.net/ows/1.1""><ns0:LowerCorner>166.09999990000003 -47.72404667302573</ns0:LowerCorner><ns0:UpperCorner>184.5000001 -33.95849699963594</ns0:UpperCorner></ns0:WGS84BoundingBox>"
datafinder.stats.govt.nz:layer-120792,2023 Census totals by topic for individuals by statistical area 1 – part 2,urn:ogc:def:crs:EPSG::2193,"<ns0:WGS84BoundingBox xmlns:ns0=""http://www.opengis.net/ows/1.1""><ns0:LowerCorner>166.09999990000003 -47.72404667302573</ns0:LowerCorner><ns0:UpperCorner>184.5000001 -33.95849699963594</ns0:UpperCorner></ns0:WGS84BoundingBox>"
datafinder.stats.govt.nz:layer-120853,2023 Census totals by topic for dwellings by statistical area 2,urn:ogc:def:crs:EPSG::2193,"<ns0:WGS84BoundingBox xmlns:ns0=""http://www.opengis.net/ows/1.1""><ns0:LowerCorner>166.09999990000003 -47.72404667302573</ns0:LowerCorner><ns0:UpperCorner>184.5000001 -33.95849699963594</ns0:UpperCorner></ns0:WGS84BoundingBox>"
datafinder.stats.govt.nz:layer-120891,2023 Census totals by topic for families and extended families by statistical area 2,urn:ogc:def:crs:EPSG::2193,"<ns0:WGS84BoundingBox xmlns:ns0=""http://www.opengis.net/ows/1.1""><ns0:LowerCorner>166.09999990000003 -47.72404667302573</ns0:LowerCorner><ns0:UpperCorner>184.5000001 -33.95849699963594</ns0:UpperCorner></ns0:WGS84BoundingBox>"
datafinder.stats.govt.nz:layer-120892,2023 Census totals by topic for households by statistical area 2,urn:ogc:def:crs:EPSG::2193,"<ns0:WGS84BoundingBox xmlns:ns0=""http://www.opengis.net/ows/1.1""><ns0:LowerCorner>166.09999990000003 -47.72404667302573</ns0:LowerCorner><ns0:UpperCorner>184.5000001 -33.95849699963594</ns0:UpperCorner></ns0:WGS84BoundingBox>"
datafinder.stats.govt.nz:layer-120897,2023 Census totals by topic for individuals by statistical area 2 – part 1,urn:ogc:def:crs:EPSG::2193,"<ns0:WGS84BoundingBox xmlns:ns0=""http://www.opengis.net/ows/1.1""><ns0:LowerCorner>166.09999990000003 -47.72404667302573</ns0:LowerCorner><ns0:UpperCorner>184.5000001 -33.95849699963594</ns0:UpperCorner></ns0:WGS84BoundingBox>"
datafinder.stats.govt.nz:layer-120898,2023 Census totals by topic for individuals by statistical area 2 – part 2,urn:ogc:def:crs:EPSG::2193,"<ns0:WGS84BoundingBox xmlns:ns0=""http://www.opengis.net/ows/1.1""><ns0:LowerCorner>166.09999990000003 -47.72404667302573</ns0:LowerCorner><ns0:UpperCorner>184.5000001 -33.95849699963594</ns0:UpperCorner></ns0:WGS84BoundingBox>"
datafinder.stats.govt.nz:layer-120945,Regional Council 2025 Clipped,urn:ogc:def:crs:EPSG::2193,"<ns0:WGS84BoundingBox xmlns:ns0=""http://www.opengis.net/ows/1.1""><ns0:LowerCorner>166.39999990000004 -47.28999358208071</ns0:LowerCorner><ns0:UpperCorner>183.9000001 -34.129634547015215</ns0:UpperCorner></ns0:WGS84BoundingBox>"
datafinder.stats.govt.nz:layer-120946,Regional Council 2025,urn:ogc:def:crs:EPSG::2193,"<ns0:WGS84BoundingBox xmlns:ns0=""http://www.opengis.net/ows/1.1""><ns0:LowerCorner>166.09999990000003 -47.72404667302573</ns0:LowerCorner><ns0:UpperCorner>184.5000001 -33.95849699963594</ns0:UpperCorner></ns0:WGS84BoundingBox>"
datafinder.stats.govt.nz:layer-120947,Territorial Authority Local Board 2025 Clipped,urn:ogc:def:crs:EPSG::2193,"<ns0:WGS84BoundingBox xmlns:ns0=""http://www.opengis.net/ows/1.1""><ns0:LowerCorner>166.39999990000004 -47.28999358208071</ns0:LowerCorner><ns0:UpperCorner>183.9000001 -34.129634547015215</ns0:UpperCorner></ns0:WGS84BoundingBox>"
datafinder.stats.govt.nz:layer-120948,Territorial Authority Local Board 2025,urn:ogc:def:crs:EPSG::2193,"<ns0:WGS84BoundingBox xmlns:ns0=""http://www.opengis.net/ows/1.1""><ns0:LowerCorner>166.09999990000003 -47.72404667302573</ns0:LowerCorner><ns0:UpperCorner>184.5000001 -33.95849699963594</ns0:UpperCorner></ns0:WGS84BoundingBox>"
datafinder.stats.govt.nz:layer-120949,Subdivision 2025 Clipped,urn:ogc:def:crs:EPSG::2193,"<ns0:WGS84BoundingBox xmlns:ns0=""http://www.opengis.net/ows/1.1""><ns0:LowerCorner>166.39999990000004 -47.28999358208071</ns0:LowerCorner><ns0:UpperCorner>183.9000001 -34.129634547015215</ns0:UpperCorner></ns0:WGS84BoundingBox>"
datafinder.stats.govt.nz:layer-120950,Subdivision 2025,urn:ogc:def:crs:EPSG::2193,"<ns0:WGS84BoundingBox xmlns:ns0=""http://www.opengis.net/ows/1.1""><ns0:LowerCorner>166.09999990000003 -47.72404667302573</ns0:LowerCorner><ns0:UpperCorner>184.5000001 -33.95849699963594</ns0:UpperCorner></ns0:WGS84BoundingBox>"
datafinder.stats.govt.nz:layer-120951,Community Board 2025 Clipped,urn:ogc:def:crs:EPSG::2193,"<ns0:WGS84BoundingBox xmlns:ns0=""http://www.opengis.net/ows/1.1""><ns0:LowerCorner>166.39999990000004 -47.28999358208071</ns0:LowerCorner><ns0:UpperCorner>183.9000001 -34.129634547015215</ns0:UpperCorner></ns0:WGS84BoundingBox>"
datafinder.stats.govt.nz:layer-120952,Community Board 2025,urn:ogc:def:crs:EPSG::2193,"<ns0:WGS84BoundingBox xmlns:ns0=""http://www.opengis.net/ows/1.1""><ns0:LowerCorner>166.09999990000003 -47.72404667302573</ns0:LowerCorner><ns0:UpperCorner>184.5000001 -33.95849699963594</ns0:UpperCorner></ns0:WGS84BoundingBox>"
datafinder.stats.govt.nz:layer-120956,Ward 2025 Clipped,urn:ogc:def:crs:EPSG::2193,"<ns0:WGS84BoundingBox xmlns:ns0=""http://www.opengis.net/ows/1.1""><ns0:LowerCorner>166.39999990000004 -47.28999358208071</ns0:LowerCorner><ns0:UpperCorner>183.9000001 -34.129634547015215</ns0:UpperCorner></ns0:WGS84BoundingBox>"
datafinder.stats.govt.nz:layer-120957,Ward 2025,urn:ogc:def:crs:EPSG::2193,"<ns0:WGS84BoundingBox xmlns:ns0=""http://www.opengis.net/ows/1.1""><ns0:LowerCorner>166.09999990000003 -47.72404667302573</ns0:LowerCorner><ns0:UpperCorner>184.5000001 -33.95849699963594</ns0:UpperCorner></ns0:WGS84BoundingBox>"
datafinder.stats.govt.nz:layer-120960,Māori Ward 2025 Clipped,urn:ogc:def:crs:EPSG::2193,"<ns0:WGS84BoundingBox xmlns:ns0=""http://www.opengis.net/ows/1.1""><ns0:LowerCorner>166.39999990000004 -47.28999358208071</ns0:LowerCorner><ns0:UpperCorner>183.9000001 -34.129634547015215</ns0:UpperCorner></ns0:WGS84BoundingBox>"
datafinder.stats.govt.nz:layer-120961,Māori Ward 2025,urn:ogc:def:crs:EPSG::2193,"<ns0:WGS84BoundingBox xmlns:ns0=""http://www.opengis.net/ows/1.1""><ns0:LowerCorner>166.09999990000003 -47.72404667302573</ns0:LowerCorner><ns0:UpperCorner>184.5000001 -33.95849699963594</ns0:UpperCorner></ns0:WGS84BoundingBox>"
datafinder.stats.govt.nz:layer-120962,Territorial Authority 2025 Clipped,urn:ogc:def:crs:EPSG::2193,"<ns0:WGS84BoundingBox xmlns:ns0=""http://www.opengis.net/ows/1.1""><ns0:LowerCorner>166.39999990000004 -47.28999358208071</ns0:LowerCorner><ns0:UpperCorner>183.9000001 -34.129634547015215</ns0:UpperCorner></ns0:WGS84BoundingBox>"
