SA32023_V1_00_usual_residence_address,SA32023_V1_00_NAME_usual_residence_address,SA32023_V1_00_NAME_ASCII_usual_residence_address,SA32023_V1_00_workplace_address,SA32023_V1_00_NAME_workplace_address,SA32023_V1_00_NAME_ASCII_workplace_address,_2018_Work_at_home,_2018_Drive_a_private_car_truck_or_van,_2018_Drive_a_company_car_truck_or_van,_2018_Passenger_in_a_car_truck_van_or_company_bus,_2018_Public_bus,_2018_Train,_2018_Bicycle,_2018_Walk_or_jog,_2018_Ferry,_2018_Other,_2018_Total_stated,_2023_Work_at_home,_2023_Drive_a_private_car_truck_or_van,_2023_Drive_a_company_car_truck_or_van,_2023_Passenger_in_a_car_truck_van_or_company_bus,_2023_Public_bus,_2023_Train,_2023_Bicycle,_2023_Walk_or_jog,_2023_Ferry,_2023_Other,_2023_Total_stated
51860,Beachlands,Beachlands,51770,Highland Park (Auckland),Highland Park (Auckland),-999,6,-999,-999,-999,-999,-999,-999,-999,-999,9,-999,6,-999,-999,-999,-999,-999,-999,-999,-999,6
51860,Beachlands,Beachlands,51780,Botany Downs,Botany Downs,-999,6,-999,-999,-999,-999,-999,-999,-999,-999,6,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,6
51860,Beachlands,Beachlands,51790,Pakuranga,Pakuranga,-999,18,-999,-999,-999,-999,-999,-999,-999,-999,24,-999,21,-999,-999,-999,-999,-999,-999,-999,-999,24
51860,Beachlands,Beachlands,51800,Golflands,Golflands,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,6,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
51860,Beachlands,Beachlands,51820,East Tamaki,East Tamaki,-999,309,165,9,-999,-999,-999,-999,-999,-999,498,-999,348,171,21,15,-999,-999,-999,-999,-999,561
51860,Beachlands,Beachlands,51830,Ōtāhuhu,Otahuhu,-999,24,9,-999,-999,-999,-999,-999,-999,-999,33,-999,39,15,-999,-999,-999,-999,-999,-999,-999,54
51860,Beachlands,Beachlands,51840,Maraetai,Maraetai,-999,33,-999,-999,-999,-999,-999,-999,-999,-999,36,-999,33,-999,-999,-999,-999,-999,-999,-999,-999,42
51860,Beachlands,Beachlands,51850,Mellons Bay,Mellons Bay,-999,9,-999,-999,-999,-999,-999,-999,-999,-999,9,-999,18,-999,-999,-999,-999,-999,-999,-999,-999,21
51860,Beachlands,Beachlands,51860,Beachlands,Beachlands,363,165,39,15,-999,-999,15,57,-999,-999,651,906,273,45,30,-999,-999,15,57,-999,-999,1335
51860,Beachlands,Beachlands,51870,Howick,Howick,-999,45,-999,-999,-999,-999,-999,-999,-999,-999,51,-999,45,-999,-999,-999,-999,-999,-999,-999,-999,48
51860,Beachlands,Beachlands,51880,Franklin North,Franklin North,-999,51,9,-999,-999,-999,-999,-999,-999,-999,63,-999,57,9,9,-999,-999,-999,-999,-999,-999,75
51860,Beachlands,Beachlands,51890,Cockle Bay,Cockle Bay,-999,6,-999,-999,-999,-999,-999,-999,-999,-999,9,-999,6,-999,-999,-999,-999,-999,-999,-999,-999,6
51860,Beachlands,Beachlands,51900,Shelly Park,Shelly Park,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,6
51860,Beachlands,Beachlands,51910,Somerville,Somerville,-999,12,-999,-999,-999,-999,-999,-999,-999,-999,15,-999,24,-999,-999,-999,-999,-999,-999,-999,-999,24
51860,Beachlands,Beachlands,51920,Northpark,Northpark,-999,12,-999,-999,-999,-999,-999,-999,-999,-999,15,-999,12,-999,-999,-999,-999,-999,-999,-999,-999,15
51860,Beachlands,Beachlands,51930,Dannemora,Dannemora,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,6
51860,Beachlands,Beachlands,51940,East Tamaki Heights,East Tamaki Heights,-999,15,-999,-999,-999,-999,-999,-999,-999,-999,15,-999,12,-999,-999,-999,-999,-999,-999,-999,-999,15
51860,Beachlands,Beachlands,51960,Māngere,Mangere,-999,144,21,-999,-999,-999,-999,-999,-999,6,177,-999,150,21,-999,-999,-999,-999,-999,-999,-999,180
51860,Beachlands,Beachlands,51970,Franklin Central,Franklin Central,-999,21,-999,-999,-999,-999,-999,-999,-999,-999,27,-999,30,9,-999,-999,-999,-999,-999,-999,-999,39
51860,Beachlands,Beachlands,51980,Ōtara,Otara,-999,15,-999,-999,-999,-999,-999,-999,-999,-999,18,-999,15,-999,-999,-999,-999,-999,-999,-999,-999,21
51860,Beachlands,Beachlands,51990,Papatoetoe,Papatoetoe,-999,21,6,-999,-999,-999,-999,-999,-999,-999,30,-999,24,-999,-999,-999,-999,-999,-999,-999,-999,33
51860,Beachlands,Beachlands,52000,Flat Bush,Flat Bush,-999,42,6,-999,-999,-999,-999,-999,-999,-999,48,-999,63,-999,-999,-999,-999,-999,-999,-999,-999,69
51860,Beachlands,Beachlands,52010,Māngere East,Mangere East,-999,42,-999,-999,-999,-999,-999,-999,-999,-999,42,-999,45,-999,-999,-999,-999,-999,-999,-999,-999,48
51860,Beachlands,Beachlands,52030,Manukau,Manukau,-999,72,27,-999,-999,-999,-999,-999,-999,-999,102,-999,81,27,-999,-999,-999,-999,-999,-999,-999,117
51860,Beachlands,Beachlands,52050,The Gardens (Auckland),The Gardens (Auckland),-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,6,-999,-999,-999,-999,-999,-999,-999,-999,6
51860,Beachlands,Beachlands,52060,Wiri,Wiri,-999,54,27,-999,-999,-999,-999,-999,-999,-999,81,-999,84,39,-999,-999,-999,-999,-999,-999,-999,123
51860,Beachlands,Beachlands,52100,Manurewa,Manurewa,-999,18,-999,-999,-999,-999,-999,-999,-999,-999,21,-999,12,-999,-999,-999,-999,-999,-999,-999,-999,15
51860,Beachlands,Beachlands,52110,Takanini,Takanini,-999,24,9,-999,-999,-999,-999,-999,-999,-999,39,-999,15,15,-999,-999,-999,-999,-999,-999,-999,33
51860,Beachlands,Beachlands,52150,Franklin West,Franklin West,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,6,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,6
51860,Beachlands,Beachlands,52200,Papakura,Papakura,-999,24,9,-999,-999,-999,-999,-999,-999,-999,36,-999,24,15,-999,-999,-999,-999,-999,-999,-999,39
51860,Beachlands,Beachlands,52250,Drury,Drury,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,9,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
51860,Beachlands,Beachlands,52310,Pukekohe Centre,Pukekohe Centre,-999,6,-999,-999,-999,-999,-999,-999,-999,-999,12,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
51870,Howick,Howick,50620,Albany,Albany,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,6,-999,-999,-999,-999,-999,-999,-999,-999,6
51870,Howick,Howick,50750,North Harbour/Rosedale,North Harbour/Rosedale,-999,18,9,-999,-999,-999,-999,-999,-999,-999,30,-999,9,6,-999,-999,-999,-999,-999,-999,-999,18
51870,Howick,Howick,50840,Glenfield,Glenfield,-999,9,-999,-999,-999,-999,-999,-999,-999,-999,12,-999,9,-999,-999,-999,-999,-999,-999,-999,-999,12
51870,Howick,Howick,50850,Waiheke Island,Waiheke Island,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,9
51870,Howick,Howick,50930,Westgate,Westgate,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,6
51870,Howick,Howick,50960,Henderson,Henderson,-999,15,6,-999,-999,-999,-999,-999,-999,-999,21,-999,15,-999,-999,-999,-999,-999,-999,-999,-999,15
51870,Howick,Howick,50980,Te Atatū South,Te Atatu South,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,6,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
51870,Howick,Howick,51010,Takapuna,Takapuna,-999,12,-999,-999,-999,-999,-999,-999,-999,-999,18,-999,12,-999,-999,-999,-999,-999,-999,-999,-999,18
51870,Howick,Howick,51040,Northcote (Auckland),Northcote (Auckland),-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,9
51870,Howick,Howick,51150,Auckland City Centre,Auckland City Centre,-999,198,21,12,54,69,6,-999,48,-999,411,-999,153,21,-999,48,42,-999,-999,36,-999,309
51870,Howick,Howick,51170,Ponsonby,Ponsonby,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,9,-999,-999,-999,-999,-999,-999,-999,-999,9
51870,Howick,Howick,51180,Freemans Bay,Freemans Bay,-999,6,-999,-999,-999,-999,-999,-999,-999,-999,12,-999,12,-999,-999,-999,-999,-999,-999,-999,-999,15
51870,Howick,Howick,51200,Parnell,Parnell,-999,33,-999,-999,-999,-999,-999,-999,-999,-999,45,-999,33,6,-999,-999,-999,-999,-999,-999,-999,45
51870,Howick,Howick,51230,Grafton,Grafton,-999,39,9,-999,-999,-999,-999,-999,-999,-999,54,-999,42,-999,-999,6,-999,-999,-999,-999,-999,57
51870,Howick,Howick,51240,Saint Heliers,Saint Heliers,-999,12,-999,-999,-999,-999,-999,-999,-999,-999,12,-999,6,-999,-999,-999,-999,-999,-999,-999,-999,12
51870,Howick,Howick,51250,Mission Bay,Mission Bay,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,6
51870,Howick,Howick,51260,Glendowie,Glendowie,-999,12,-999,-999,-999,-999,-999,-999,-999,-999,12,-999,12,-999,-999,-999,-999,-999,-999,-999,-999,15
51870,Howick,Howick,51270,Kohimarama,Kohimarama,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,6,-999,6,-999,-999,-999,-999,-999,-999,-999,-999,6
51870,Howick,Howick,51280,Bucklands Beach,Bucklands Beach,-999,39,-999,-999,-999,-999,-999,-999,-999,-999,48,-999,30,-999,-999,-999,-999,-999,-999,-999,-999,33
51870,Howick,Howick,51300,Avondale (Auckland),Avondale (Auckland),-999,9,6,-999,-999,-999,-999,-999,-999,-999,18,-999,9,12,-999,-999,-999,-999,-999,-999,-999,21
51870,Howick,Howick,51350,New Lynn,New Lynn,-999,12,-999,-999,-999,-999,-999,-999,-999,-999,18,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,9
51870,Howick,Howick,51380,Grey Lynn,Grey Lynn,-999,15,9,-999,-999,-999,-999,-999,-999,-999,27,-999,24,6,-999,-999,-999,-999,-999,-999,-999,30
51870,Howick,Howick,51390,Eden Terrace,Eden Terrace,-999,15,6,-999,-999,-999,-999,-999,-999,-999,24,-999,18,-999,-999,-999,-999,-999,-999,-999,-999,24
51870,Howick,Howick,51400,Remuera,Remuera,-999,30,-999,-999,-999,-999,-999,-999,-999,-999,39,-999,33,-999,-999,-999,-999,-999,-999,-999,-999,39
51870,Howick,Howick,51410,Kingsland,Kingsland,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,6,-999,-999,-999,-999,-999,-999,-999,-999,9
51870,Howick,Howick,51420,Newmarket,Newmarket,-999,63,9,6,9,-999,-999,-999,-999,-999,87,-999,42,9,-999,12,-999,-999,-999,-999,-999,63
51870,Howick,Howick,51430,Mount Eden,Mount Eden,-999,48,-999,-999,-999,-999,-999,-999,-999,-999,51,-999,18,9,-999,-999,-999,-999,-999,-999,-999,30
51870,Howick,Howick,51440,Mount Albert,Mount Albert,-999,15,-999,-999,-999,-999,-999,-999,-999,-999,21,-999,12,-999,-999,-999,-999,-999,-999,-999,-999,15
51870,Howick,Howick,51460,Epsom,Epsom,-999,51,-999,-999,-999,-999,-999,-999,-999,-999,57,-999,39,6,-999,-999,-999,-999,-999,-999,-999,45
51870,Howick,Howick,51490,Greenlane,Greenlane,-999,12,6,-999,-999,-999,-999,-999,-999,-999,21,-999,9,-999,-999,-999,-999,-999,-999,-999,-999,15
51870,Howick,Howick,51520,Wesley,Wesley,-999,9,-999,-999,-999,-999,-999,-999,-999,-999,12,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
51870,Howick,Howick,51530,Mount Roskill,Mount Roskill,-999,6,-999,-999,-999,-999,-999,-999,-999,-999,6,-999,9,-999,-999,-999,-999,-999,-999,-999,-999,12
51870,Howick,Howick,51540,Three Kings,Three Kings,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,6
51870,Howick,Howick,51550,Royal Oak (Auckland),Royal Oak (Auckland),-999,9,-999,-999,-999,-999,-999,-999,-999,-999,15,-999,9,-999,-999,-999,-999,-999,-999,-999,-999,9
51870,Howick,Howick,51570,Onehunga,Onehunga,-999,45,21,-999,-999,-999,-999,-999,-999,-999,72,-999,42,21,-999,-999,-999,-999,-999,-999,-999,66
51870,Howick,Howick,51610,Māngere Bridge,Mangere Bridge,-999,6,6,-999,-999,-999,-999,-999,-999,-999,15,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,6
51870,Howick,Howick,51620,Favona,Favona,-999,6,-999,-999,-999,-999,-999,-999,-999,-999,9,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
51870,Howick,Howick,51640,Glen Innes-Wai O Taiki Bay,Glen Innes-Wai O Taiki Bay,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,6
51870,Howick,Howick,51650,Eastern Beach,Eastern Beach,-999,18,-999,-999,-999,-999,-999,-999,-999,-999,18,-999,27,-999,-999,-999,-999,-999,-999,-999,-999,27
51870,Howick,Howick,51660,Saint Johns,Saint Johns,-999,48,12,-999,-999,-999,-999,-999,-999,-999,63,-999,57,9,-999,-999,-999,-999,-999,-999,-999,72
51870,Howick,Howick,51670,Half Moon Bay,Half Moon Bay,-999,45,-999,-999,-999,-999,-999,-999,-999,-999,60,-999,54,-999,-999,6,-999,-999,-999,-999,-999,72
51870,Howick,Howick,51700,Ellerslie,Ellerslie,-999,75,6,-999,-999,-999,-999,-999,-999,-999,90,-999,63,15,-999,-999,-999,-999,-999,-999,-999,87
51870,Howick,Howick,51710,Mount Wellington,Mount Wellington,-999,180,54,9,9,-999,-999,-999,-999,-999,258,-999,198,57,9,12,-999,-999,-999,-999,-999,279
51870,Howick,Howick,51720,Panmure,Panmure,-999,30,6,-999,-999,-999,-999,-999,-999,-999,39,-999,39,6,-999,-999,-999,-999,-999,-999,-999,48
51870,Howick,Howick,51730,Farm Cove,Farm Cove,-999,12,-999,-999,-999,-999,-999,-999,-999,-999,15,-999,15,-999,-999,-999,-999,-999,-999,-999,-999,18
51870,Howick,Howick,51740,Sunnyhills,Sunnyhills,-999,15,-999,-999,-999,-999,-999,-999,-999,-999,15,-999,15,-999,-999,-999,-999,-999,-999,-999,-999,18
51870,Howick,Howick,51750,Penrose,Penrose,-999,198,51,-999,9,-999,-999,-999,-999,-999,264,-999,141,60,6,-999,-999,-999,-999,-999,-999,216
51870,Howick,Howick,51760,Pakuranga Heights,Pakuranga Heights,-999,87,6,-999,-999,-999,-999,-999,-999,-999,102,-999,78,12,6,-999,-999,-999,-999,-999,-999,108
51870,Howick,Howick,51770,Highland Park (Auckland),Highland Park (Auckland),-999,36,-999,-999,-999,-999,-999,-999,-999,-999,42,-999,33,-999,-999,-999,-999,-999,-999,-999,-999,42
51870,Howick,Howick,51780,Botany Downs,Botany Downs,-999,30,-999,-999,-999,-999,-999,-999,-999,-999,39,-999,36,-999,-999,-999,-999,-999,-999,-999,-999,42
51870,Howick,Howick,51790,Pakuranga,Pakuranga,-999,63,9,-999,6,-999,-999,-999,-999,-999,84,-999,72,-999,-999,9,-999,-999,-999,-999,-999,84
51870,Howick,Howick,51800,Golflands,Golflands,-999,12,-999,-999,-999,-999,-999,-999,-999,-999,15,-999,12,-999,-999,-999,-999,-999,-999,-999,-999,15
51870,Howick,Howick,51820,East Tamaki,East Tamaki,-999,534,138,33,15,-999,6,-999,-999,-999,729,-999,549,150,42,33,-999,6,-999,-999,6,792
51870,Howick,Howick,51830,Ōtāhuhu,Otahuhu,-999,51,21,-999,-999,-999,-999,-999,-999,-999,81,-999,66,18,-999,-999,-999,-999,-999,-999,-999,93
51870,Howick,Howick,51850,Mellons Bay,Mellons Bay,-999,39,-999,-999,-999,-999,-999,9,-999,-999,54,-999,42,-999,-999,-999,-999,-999,9,-999,-999,54
51870,Howick,Howick,51860,Beachlands,Beachlands,-999,9,-999,-999,-999,-999,-999,-999,-999,-999,6,-999,15,-999,-999,-999,-999,-999,-999,-999,-999,21
51870,Howick,Howick,51870,Howick,Howick,510,168,48,9,-999,-999,-999,69,-999,-999,810,1047,189,42,18,-999,-999,-999,66,-999,-999,1365
51870,Howick,Howick,51880,Franklin North,Franklin North,-999,18,9,-999,-999,-999,-999,-999,-999,-999,27,-999,15,-999,-999,-999,-999,-999,-999,-999,-999,21
51870,Howick,Howick,51890,Cockle Bay,Cockle Bay,-999,18,-999,-999,-999,-999,-999,-999,-999,-999,21,-999,18,-999,-999,-999,-999,-999,-999,-999,-999,21
51870,Howick,Howick,51900,Shelly Park,Shelly Park,-999,12,-999,-999,-999,-999,-999,-999,-999,-999,15,-999,15,-999,-999,-999,-999,-999,-999,-999,-999,15
51870,Howick,Howick,51910,Somerville,Somerville,-999,39,-999,-999,-999,-999,-999,-999,-999,-999,45,-999,45,9,-999,-999,-999,-999,-999,-999,-999,60
51870,Howick,Howick,51920,Northpark,Northpark,-999,24,-999,-999,-999,-999,-999,-999,-999,-999,27,-999,24,-999,-999,-999,-999,-999,-999,-999,-999,27
51870,Howick,Howick,51930,Dannemora,Dannemora,-999,15,-999,-999,-999,-999,-999,-999,-999,-999,18,-999,12,-999,-999,-999,-999,-999,-999,-999,-999,15
51870,Howick,Howick,51940,East Tamaki Heights,East Tamaki Heights,-999,18,-999,-999,-999,-999,-999,-999,-999,-999,21,-999,18,-999,-999,-999,-999,-999,-999,-999,-999,21
51870,Howick,Howick,51960,Māngere,Mangere,-999,144,21,-999,-999,-999,-999,-999,-999,-999,174,-999,144,18,6,-999,-999,-999,-999,-999,6,174
51870,Howick,Howick,51970,Franklin Central,Franklin Central,-999,15,-999,-999,-999,-999,-999,-999,-999,-999,24,-999,12,-999,-999,-999,-999,-999,-999,-999,-999,21
51870,Howick,Howick,51980,Ōtara,Otara,-999,21,-999,-999,-999,-999,-999,-999,-999,-999,24,-999,18,-999,-999,-999,-999,-999,-999,-999,-999,24
51870,Howick,Howick,51990,Papatoetoe,Papatoetoe,-999,27,9,-999,-999,-999,-999,-999,-999,-999,36,-999,30,9,-999,-999,-999,-999,-999,-999,-999,39
51870,Howick,Howick,52000,Flat Bush,Flat Bush,-999,54,-999,-999,-999,-999,-999,-999,-999,-999,66,-999,66,9,-999,-999,-999,-999,-999,-999,-999,81
51870,Howick,Howick,52010,Māngere East,Mangere East,-999,54,-999,-999,-999,-999,-999,-999,-999,-999,60,-999,66,-999,-999,-999,-999,-999,-999,-999,-999,75
51870,Howick,Howick,52030,Manukau,Manukau,-999,159,36,-999,-999,-999,-999,-999,-999,-999,207,-999,120,21,9,6,-999,-999,-999,-999,-999,159
51870,Howick,Howick,52060,Wiri,Wiri,-999,90,27,-999,-999,-999,-999,-999,-999,-999,123,-999,96,30,-999,-999,-999,-999,-999,-999,-999,132
51870,Howick,Howick,52100,Manurewa,Manurewa,-999,18,-999,-999,-999,-999,-999,-999,-999,-999,21,-999,18,-999,-999,-999,-999,-999,-999,-999,-999,21
51870,Howick,Howick,52110,Takanini,Takanini,-999,18,9,-999,-999,-999,-999,-999,-999,-999,27,-999,30,12,-999,-999,-999,-999,-999,-999,-999,45
51870,Howick,Howick,52150,Franklin West,Franklin West,-999,6,-999,-999,-999,-999,-999,-999,-999,-999,6,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
51870,Howick,Howick,52200,Papakura,Papakura,-999,21,-999,-999,-999,-999,-999,-999,-999,-999,27,-999,12,-999,-999,-999,-999,-999,-999,-999,-999,18
51870,Howick,Howick,52310,Pukekohe Centre,Pukekohe Centre,-999,6,-999,-999,-999,-999,-999,-999,-999,-999,9,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
51880,Franklin North,Franklin North,50750,North Harbour/Rosedale,North Harbour/Rosedale,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,9,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,9
51880,Franklin North,Franklin North,50840,Glenfield,Glenfield,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,6,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
51880,Franklin North,Franklin North,50960,Henderson,Henderson,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,9,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
51880,Franklin North,Franklin North,51150,Auckland City Centre,Auckland City Centre,-999,81,21,-999,-999,21,-999,-999,21,-999,147,-999,69,9,-999,-999,9,-999,-999,30,-999,129
51880,Franklin North,Franklin North,51180,Freemans Bay,Freemans Bay,-999,9,-999,-999,-999,-999,-999,-999,-999,-999,9,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
51880,Franklin North,Franklin North,51200,Parnell,Parnell,-999,18,-999,-999,-999,-999,-999,-999,-999,-999,21,-999,12,-999,-999,-999,-999,-999,-999,-999,-999,18
51880,Franklin North,Franklin North,51230,Grafton,Grafton,-999,18,-999,-999,-999,-999,-999,-999,-999,-999,21,-999,21,-999,-999,-999,-999,-999,-999,-999,-999,21
51880,Franklin North,Franklin North,51240,Saint Heliers,Saint Heliers,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,6,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
51880,Franklin North,Franklin North,51280,Bucklands Beach,Bucklands Beach,-999,6,-999,-999,-999,-999,-999,-999,-999,-999,9,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
51880,Franklin North,Franklin North,51300,Avondale (Auckland),Avondale (Auckland),-999,12,-999,-999,-999,-999,-999,-999,-999,-999,15,-999,6,-999,-999,-999,-999,-999,-999,-999,-999,9
51880,Franklin North,Franklin North,51380,Grey Lynn,Grey Lynn,-999,9,-999,-999,-999,-999,-999,-999,-999,-999,12,-999,6,-999,-999,-999,-999,-999,-999,-999,-999,12
51880,Franklin North,Franklin North,51390,Eden Terrace,Eden Terrace,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,6,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
51880,Franklin North,Franklin North,51400,Remuera,Remuera,-999,9,-999,-999,-999,-999,-999,-999,-999,-999,12,-999,9,-999,-999,-999,-999,-999,-999,-999,-999,12
51880,Franklin North,Franklin North,51410,Kingsland,Kingsland,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,6
51880,Franklin North,Franklin North,51420,Newmarket,Newmarket,-999,18,-999,-999,-999,-999,-999,-999,-999,-999,27,-999,27,-999,-999,-999,-999,-999,-999,-999,-999,33
51880,Franklin North,Franklin North,51430,Mount Eden,Mount Eden,-999,15,9,-999,-999,-999,-999,-999,-999,-999,24,-999,9,-999,-999,-999,-999,-999,-999,-999,-999,18
51880,Franklin North,Franklin North,51440,Mount Albert,Mount Albert,-999,6,-999,-999,-999,-999,-999,-999,-999,-999,9,-999,9,-999,-999,-999,-999,-999,-999,-999,-999,9
51880,Franklin North,Franklin North,51460,Epsom,Epsom,-999,15,-999,-999,-999,-999,-999,-999,-999,-999,24,-999,15,-999,-999,-999,-999,-999,-999,-999,-999,18
51880,Franklin North,Franklin North,51490,Greenlane,Greenlane,-999,9,-999,-999,-999,-999,-999,-999,-999,-999,9,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
51880,Franklin North,Franklin North,51550,Royal Oak (Auckland),Royal Oak (Auckland),-999,6,-999,-999,-999,-999,-999,-999,-999,-999,6,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
51880,Franklin North,Franklin North,51570,Onehunga,Onehunga,-999,18,18,-999,-999,-999,-999,-999,-999,-999,33,-999,18,15,-999,-999,-999,-999,-999,-999,-999,36
51880,Franklin North,Franklin North,51650,Eastern Beach,Eastern Beach,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,6,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
51880,Franklin North,Franklin North,51660,Saint Johns,Saint Johns,-999,12,-999,-999,-999,-999,-999,-999,-999,-999,18,-999,12,9,-999,-999,-999,-999,-999,-999,-999,21
51880,Franklin North,Franklin North,51670,Half Moon Bay,Half Moon Bay,-999,15,-999,-999,-999,-999,-999,-999,-999,-999,15,-999,18,-999,-999,-999,-999,-999,-999,-999,-999,18
51880,Franklin North,Franklin North,51700,Ellerslie,Ellerslie,-999,21,9,-999,-999,-999,-999,-999,-999,-999,33,-999,18,-999,-999,-999,-999,-999,-999,-999,-999,18
51880,Franklin North,Franklin North,51710,Mount Wellington,Mount Wellington,-999,54,21,-999,-999,-999,-999,-999,-999,-999,78,-999,54,15,-999,-999,-999,-999,-999,-999,-999,75
51880,Franklin North,Franklin North,51720,Panmure,Panmure,-999,12,-999,-999,-999,-999,-999,-999,-999,-999,18,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,6
51880,Franklin North,Franklin North,51750,Penrose,Penrose,-999,57,36,-999,-999,-999,-999,-999,-999,-999,96,-999,69,36,-999,-999,-999,-999,-999,-999,-999,105
51880,Franklin North,Franklin North,51760,Pakuranga Heights,Pakuranga Heights,-999,9,-999,-999,-999,-999,-999,-999,-999,-999,15,-999,9,6,-999,-999,-999,-999,-999,-999,-999,18
51880,Franklin North,Franklin North,51770,Highland Park (Auckland),Highland Park (Auckland),-999,9,-999,-999,-999,-999,-999,-999,-999,-999,9,-999,9,-999,-999,-999,-999,-999,-999,-999,-999,9
51880,Franklin North,Franklin North,51780,Botany Downs,Botany Downs,-999,12,-999,-999,-999,-999,-999,-999,-999,-999,12,-999,9,-999,-999,-999,-999,-999,-999,-999,-999,9
51880,Franklin North,Franklin North,51790,Pakuranga,Pakuranga,-999,21,-999,-999,-999,-999,-999,-999,-999,-999,27,-999,21,-999,-999,-999,-999,-999,-999,-999,-999,21
51880,Franklin North,Franklin North,51800,Golflands,Golflands,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,6,-999,9,-999,-999,-999,-999,-999,-999,-999,-999,12
51880,Franklin North,Franklin North,51820,East Tamaki,East Tamaki,-999,237,111,9,-999,-999,-999,-999,-999,-999,366,-999,267,120,18,-999,-999,-999,-999,-999,-999,411
51880,Franklin North,Franklin North,51830,Ōtāhuhu,Otahuhu,-999,24,9,-999,-999,-999,-999,-999,-999,-999,36,-999,24,12,-999,-999,-999,-999,-999,-999,-999,36
51880,Franklin North,Franklin North,51840,Maraetai,Maraetai,-999,9,-999,-999,-999,-999,-999,-999,-999,-999,12,-999,6,-999,-999,-999,-999,-999,-999,-999,-999,9
51880,Franklin North,Franklin North,51850,Mellons Bay,Mellons Bay,-999,15,-999,-999,-999,-999,-999,-999,-999,-999,18,-999,15,-999,-999,-999,-999,-999,-999,-999,-999,15
51880,Franklin North,Franklin North,51860,Beachlands,Beachlands,-999,33,-999,-999,-999,-999,-999,-999,-999,-999,36,-999,42,6,-999,-999,-999,-999,-999,-999,-999,48
51880,Franklin North,Franklin North,51870,Howick,Howick,-999,36,6,-999,-999,-999,-999,-999,-999,-999,42,-999,36,6,-999,-999,-999,-999,-999,-999,-999,45
